app_id,market_hash_name,market_bucket_id
730,Sticker | Virtus.pro (Foil) | 2020 RMR,18B909300462050800109725
730,"StatTrak™ Music Kit | Hundredth, FREE",18A20A3004880122
730,Sticker | Lucas (Foil),18B90930046205080010904A
730,Ambush Sticker Capsule,18A9263004
730,Katowice 2019 Minor Challengers Autograph Capsule,18ED233004
730,Stockholm 2021 Contenders Sticker Capsule,18C5253004
730,Sticker | Blue Gem (Glitter),18B90930046205080010AF2E
730,Stockholm 2021 Challengers Sticker Capsule,18C4253004
730,Sticker | Taste Buddy (Holo),18B90930046205080010EC3D
730,Death Sentence Pin,18EE2F3004
730,Sticker | Radiograph (Holo),18B90930046205080010D957
730,Sticker | 3DMAX (Glitter) | Shanghai 2024,18B90930046205080010953E
730,"Music Kit | HEALTH, RAT WARS",18A20A3004880159
730,Sticker | PARIVISION (Holo) | Budapest 2025,18B90930046205080010E74A
730,Sticker | Falcons (Holo) | Budapest 2025,18B909300462050800109B4A
730,Sticker | Cloud9 (Glitter) | Copenhagen 2024,18B90930046205080010F738
730,"Sticker | apEX (Gold, Champion) | Budapest 2025",18B90930046205080010B950
730,Sticker | m0NESY (Champion) | Cologne 2026,18B90930046205080010AE57
730,Sticker | Baby Howl,18B909300462050800108C2E
730,Sticker | Kawaii Killer CT,18B90930046205080010B401
730,Sticker | Lemin,18B90930046205080010D150
730,CS20 Sticker Capsule,18BE243004
730,Sticker | NiKo | Austin 2025,18B90930046205080010AF45
730,Sealed Graffiti | Ivette,18C40A30046205080010FA0C
730,Sticker | Eyes In The Sky (Foil),18B90930046205080010804A
730,Sticker | Good As New (Foil),18B90930046205080010814A
730,London 2018 Minor Challengers Autograph Capsule,18BA233004
730,Sticker | Mister Chief,18B90930046205080010BC23
730,Sticker | Approaching Site (Foil),18B90930046205080010BD2E
730,Sticker | Kawaii T (Holo),18B90930046205080010B62E
730,"StatTrak™ Music Kit | Scarlxrd: King, Scar",18A20A3004880129
730,Sealed Graffiti | Welcome to the Clutch,18C40A30046205080010970D
730,Welcome to the Clutch Pin,18ED2F3004
730,Sticker | 9INE (Holo) | Paris 2023,18B90930046205080010EE33
730,X-Ray P250 Package,18BC243004
730,Sticker | Say Cheese (Holo),18B90930046205080010EB3D
730,Sticker | AMKAL ESPORTS (Glitter) | Copenhagen 2024,18B90930046205080010A339
730,Sticker | FURIA (Holo) | Paris 2023,18B90930046205080010DA33
730,Sticker | Skull Bunny (Glitter),18B90930046205080010D357
730,Sticker | Lord of Skulls (Holo),18B909300462050800109124
730,"Warhammer 40,000 Adeptus Astartes Sticker Capsule",18E5363004
730,Berlin 2019 Minor Challengers (Holo-Foil),18B0243004
730,CS:GO Graffiti Box,18BD213004
730,Sticker | SAW (Glitter) | Copenhagen 2024,18B909300462050800109339
730,Sticker | Virtus.Pro (Foil) | Austin 2025,18B909300462050800109743
730,Sticker | Lorena (Foil),18B909300462050800108F4A
730,Sticker | Gambit Gaming (Holo) | Stockholm 2021,18B90930046205080010EF26
730,Sticker Capsule,18A71F3004
730,"StatTrak™ Music Kit | borne, Give It To Me",18A20A3004880164
730,Sticker | Battle Scarred,18B90930046205080010CD24
730,"Sticker | Team Spirit (Holo, Ranked) | Cologne 2026",18B90930046205080010FF57
730,Sticker | ZZZAP! (Holo),18B90930046205080010DB57
730,2021 Community Sticker Capsule,18AE253004
730,"StatTrak™ Music Kit | Pirapus, EVERYNITE",18A20A3004880165
730,Sticker | Imperial Esports (Holo) | Antwerp 2022,18B90930046205080010D129
730,Sealed Graffiti | Sheriff (Violent Violet),18C40A30046205080010B60D
730,Sticker | WARNING (Foil),18B90930046205080010E057
730,Sticker | GamerLegion (Holo) | Paris 2023,18B909300462050800108634
730,Sticker | Techno4K (Glitter) | Antwerp 2022,18B90930046205080010B52D
730,Sticker | Born To Peek (Foil),18B90930046205080010BB57
730,Sticker | Splyce (Holo) | MLG Columbus 2016,18B90930046205080010F407
730,Sticker | Summer | Shanghai 2024,18B90930046205080010AD42
730,Sticker | Outsiders (Glitter) | Rio 2022,18B90930046205080010A62F
730,Sticker | Heroic (Holo) | Paris 2023,18B90930046205080010E233
730,"StatTrak™ Music Kit | ISOxo, inhuman",18A20A3004880148
730,Sticker | donk | Budapest 2025,18B909300462050800109E4C
730,Sticker | Aleksib (Holo) | Shanghai 2024,18B909300462050800108F3F
730,Sticker | Kawaii CT (Holo),18B90930046205080010B52E
730,Sticker | Nemiga (Holo) | 2020 RMR,18B909300462050800109225
730,Sticker | Team Liquid (Holo) | Budapest 2025,18B90930046205080010BB4A
730,Sealed Graffiti | Piggles (Blood Red),18C40A30046205080010C20D
730,Shanghai 2024 Challengers Autograph Capsule,18F3263004
730,Sticker | Apeks (Holo) | Paris 2023,18B909300462050800108A34
730,Shanghai 2024 Challengers Sticker Capsule,18E5263004
730,"Sticker | Aleksib (Holo, Champion) | Copenhagen 2024",18B90930046205080010B93D
730,Sticker | Snax | Copenhagen 2024,18B90930046205080010F73B
730,Sticker | Drukhari 1,18B90930046205080010D349
730,Sticker | SunPayus | Austin 2025,18B90930046205080010FB46
730,Operation Bravo Case,18A31F3004
730,Sticker | Crimson Web Poison Frog (Foil),18B90930046205080010B926
730,Sticker | IHC Esports | Rio 2022,18B909300462050800109D2F
730,Sticker | Ninjas in Pyjamas (Holo) | Paris 2023,18B90930046205080010F233
730,Sticker | Infinite Triangle (Holo),18B90930046205080010C833
730,Austin 2025 Contenders Autograph Capsule,188D283004
730,Sticker | Mahjong Fa,18B90930046205080010DF12
730,Sticker | G2 Esports (Holo) | Stockholm 2021,18B90930046205080010F326
730,"Music Kit | Sam Marshall, Bodacious",18A20A3004880130
730,Sticker | Ultramarines,18B909300462050800108F49
730,Sticker | S1ren | Austin 2025,18B90930046205080010CB47
730,Sticker | Cbbl (Holo),18B90930046205080010B12E
730,Sticker | Turbo Peek (Foil),18B90930046205080010FB50
730,Sticker | Falcons (Embroidered) | Budapest 2025,18B909300462050800109A4A
730,Half-Life: Alyx Sticker Capsule,18D6243004
730,Sticker | Bomb Planted (Holo),18B90930046205080010FA49
730,Clutch Case Key,18DD0A3004
730,Sticker | First Blood,18B90930046205080010F01E
730,Sealed Graffiti | Keep the Change (Battle Green),18C40A30046205080010A50D
730,Sticker | Natus Vincere (Holo) | Antwerp 2022,18B90930046205080010B529
730,Sticker | XD,18B90930046205080010E63D
730,Sticker | MIBR (Holo) | Shanghai 2024,18B90930046205080010BE3E
730,"Warhammer 40,000 Sticker Capsule",1888243004
730,Sticker | FaZe Clan | Stockholm 2021,18B90930046205080010B627
730,Sticker | Lynn Vision (Foil) | Austin 2025,18B90930046205080010E343
730,Sticker | Green's Problem,18B90930046205080010A02E
730,Sticker | Fly High,18B90930046205080010EE23
730,Sticker | Virtus.pro | Copenhagen 2024,18B90930046205080010DA38
730,Sticker | Free Hugs,18B90930046205080010F21E
730,Sticker | Skull Bunny,18B90930046205080010CA57
730,Sticker | Juice Box (Holo),18B90930046205080010D850
730,Sticker | Monster,18B90930046205080010A22E
730,Sticker | BetBoom (Foil) | Austin 2025,18B90930046205080010C343
730,Sticker | FURIA (Glitter) | Copenhagen 2024,18B90930046205080010FF38
730,Perfect World Sticker Capsule 1,18B4223004
730,CS:GO Patch Pack,1882243004
730,Sticker | Rush More,18B90930046205080010A82E
730,Sticker | Perfect World (Glitter) | Shanghai 2024,18B90930046205080010D93E
730,Sticker | NiKo | Antwerp 2022,18B90930046205080010D82B
730,Sticker | Battle Scarred (Holo),18B90930046205080010D324
730,Sticker | Neon MVP (Lenticular),18B90930046205080010864A
730,Sticker | bLitz | Antwerp 2022,18B90930046205080010A42D
730,Sticker | Team Liquid (Holo) | Austin 2025,18B909300462050800108843
730,Sticker | Gold Teef (Foil),18B90930046205080010ED3D
730,Sealed Graffiti | Take Flight (Shark White),18C40A30046205080010C80D
730,Sticker | Natus Vincere (Holo) | Paris 2023,18B90930046205080010D633
730,Sealed Graffiti | GGEZ (Shark White),18C40A30046205080010B00D
730,Sticker | Cluck,18B90930046205080010EE1E
730,Sticker | Explosives,18B90930046205080010C157
730,Sticker | B8 (Embroidered) | Budapest 2025,18B90930046205080010DA4A
730,Sticker | FlyQuest (Foil) | Austin 2025,18B90930046205080010CF43
730,Sticker | 9INE (Glitter) | Paris 2023,18B90930046205080010ED33
730,Halo Capsule,18F5233004
730,Sealed Graffiti | QQ (Shark White),18C40A30046205080010AA0D
730,Sealed Graffiti | Cocky (Brick Red),18C40A30046205080010C40D
730,Sticker | FaZe (Holo) | 2020 RMR,18B909300462050800108225
730,Sticker | isak | Paris 2023,18B90930046205080010D936
730,Sticker | FaZe Clan (Holo) | Stockholm 2021,18B90930046205080010B727
730,Sticker | Cloud9 G2A | Cologne 2015,18B909300462050800108105
730,Sticker | torzsi (Glitter) | Copenhagen 2024,18B90930046205080010D83A
730,Sticker | Dirty Money,18B90930046205080010B723
730,Souvenir Charm | Budapest 2025 Highlight | ZywOo vs Spirit on Dust II,18CB0A300CA2010408001053
730,Sticker | G2 Esports (Glitter) | Antwerp 2022,18B90930046205080010BC29
730,Sticker | Vitality (Holo) | Berlin 2019,18B90930046205080010E41F
730,Sticker | The Ninja,18B90930046205080010E507
730,Sticker | Renegades | Stockholm 2021,18B90930046205080010A227
730,Sticker | Dark Angels,18B909300462050800109049
730,Sticker | Liquid (Holo) | 2020 RMR,18B90930046205080010AA25
730,Sticker | Nemiga | 2020 RMR,18B909300462050800109125
730,Sticker | Apeks | Paris 2023,18B909300462050800108834
730,Sticker | MIBR (Glitter) | Shanghai 2024,18B90930046205080010BD3E
730,Sticker | ropz (Champion) | Budapest 2025,18B90930046205080010C250
730,Sticker | Virtus.Pro | Stockholm 2021,18B90930046205080010AE27
730,Sealed Graffiti | Rage Mode (Shark White),18C40A30046205080010AE0D
730,Patch | Vortigaunt,18812430046205080010F023
730,Sticker | Pushing Smokes (Glitter),18B90930046205080010D238
730,Sealed Graffiti | Loser (Shark White),18C40A30046205080010B50D
730,Sticker | ESPADA (Holo) | 2020 RMR,18B909300462050800109A25
730,Sticker | Fresh Cut,18B90930046205080010CE50
730,Sticker | Ax1Le | Rio 2022,18B90930046205080010AA31
730,Sticker | Vitality (Glitter) | Copenhagen 2024,18B90930046205080010EB38
730,Sticker | BLAST.tv (Holo) | Paris 2023,18B90930046205080010B234
730,Bestiary Capsule,18BB213004
730,Sticker | GamerLegion | Shanghai 2024,18B90930046205080010B83E
730,Sealed Graffiti | Worry (Jungle Green),18C40A30046205080010AD0D
730,Sticker | Imperial Esports | Copenhagen 2024,18B909300462050800109A39
730,Sticker | Enemy Spotted,18B90930046205080010D024
